Rk,Player,Age,Tm,Pos,G,GS,MP,FG%,Dist.,% of FGA by Distance_2P,% of FGA by Distance_0-3,% of FGA by Distance_3-10,% of FGA by Distance_10-16,% of FGA by Distance_16-3P,% of FGA by Distance_3P,FG% by Distance_2P,FG% by Distance_0-3,FG% by Distance_3-10,FG% by Distance_10-16,FG% by Distance_16-3P,FG% by Distance_3P,% of FG Ast'd_2P,% of FG Ast'd_3P,Dunks_%FGA,Dunks_#,Corner 3s_%3PA,Corner 3s_3P%,Heaves_Att.,Heaves_Md.,Awards
80.0,Brendan Haywood,30.0,2TM,C,77.0,67.0,2355.0,0.562,2.8,0.998,0.705,0.216,0.043,0.035,0.002,0.563,0.676,0.292,0.286,0.294,0.0,0.583,0.0,0.253,121.0,0.0,0.0,0.0,0.0,DPOY-17
80.0,Brendan Haywood,30.0,WAS,C,49.0,48.0,1614.0,0.561,3.0,1.0,0.69,0.224,0.051,0.036,0.0,0.561,0.697,0.253,0.294,0.25,0.0,0.532,0.0,0.257,83.0,0.0,0.0,0.0,0.0,0
80.0,Brendan Haywood,30.0,DAL,C,28.0,19.0,741.0,0.564,2.5,0.994,0.737,0.199,0.026,0.032,0.006,0.568,0.635,0.387,0.25,0.4,0.0,0.693,0.0,0.244,38.0,0.0,0.0,0.0,0.0,0
81.0,Thabo Sefolosha,25.0,OKC,SG,82.0,82.0,2348.0,0.44,12.5,0.703,0.351,0.061,0.082,0.211,0.297,0.494,0.619,0.333,0.306,0.398,0.313,0.641,0.976,0.054,23.0,0.489,0.328,0.0,0.0,"DPOY-8,DEF2"
82.0,Troy Murphy,29.0,IND,PF,72.0,69.0,2344.0,0.472,15.9,0.59,0.258,0.058,0.053,0.221,0.41,0.533,0.614,0.447,0.512,0.467,0.384,0.629,1.0,0.047,36.0,0.027,0.222,0.0,0.0,0
83.0,Jonny Flynn,20.0,MIN,PG,81.0,81.0,2339.0,0.417,12.4,0.774,0.296,0.145,0.106,0.227,0.226,0.434,0.543,0.384,0.356,0.361,0.358,0.169,0.597,0.015,8.0,0.191,0.39,0.0,0.0,ROY-5
84.0,Michael Beasley,21.0,MIA,PF,78.0,78.0,2328.0,0.45,11.6,0.902,0.285,0.144,0.154,0.319,0.098,0.469,0.652,0.42,0.306,0.407,0.275,0.514,1.0,0.072,69.0,0.402,0.317,1.0,0.0,0
85.0,Earl Watson,30.0,IND,PG,79.0,52.0,2322.0,0.426,13.3,0.649,0.309,0.16,0.063,0.116,0.351,0.5,0.611,0.464,0.333,0.344,0.288,0.271,0.868,0.002,1.0,0.217,0.25,2.0,0.0,0
86.0,Wilson Chandler,22.0,NYK,SG,65.0,64.0,2320.0,0.479,11.0,0.826,0.37,0.134,0.081,0.241,0.174,0.524,0.682,0.409,0.429,0.377,0.267,0.47,1.0,0.058,45.0,0.387,0.362,0.0,0.0,0
87.0,Marcus Camby,35.0,2TM,PF,74.0,74.0,2314.0,0.475,7.5,0.986,0.511,0.1,0.122,0.253,0.014,0.478,0.578,0.44,0.443,0.307,0.286,0.657,1.0,0.046,22.0,0.571,0.5,0.0,0.0,DPOY-10
87.0,Marcus Camby,35.0,LAC,PF,51.0,51.0,1596.0,0.466,7.5,0.983,0.511,0.101,0.121,0.25,0.017,0.469,0.593,0.417,0.442,0.247,0.333,0.659,1.0,0.042,15.0,0.667,0.5,0.0,0.0,0
87.0,Marcus Camby,35.0,POR,C,23.0,23.0,718.0,0.497,7.5,0.993,0.51,0.097,0.124,0.262,0.007,0.5,0.541,0.5,0.444,0.447,0.0,0.653,0.0,0.055,7.0,0.0,0.0,0.0,0.0,0
88.0,Vince Carter,33.0,ORL,SG,75.0,74.0,2310.0,0.428,14.7,0.681,0.244,0.092,0.14,0.205,0.319,0.456,0.552,0.409,0.38,0.413,0.367,0.225,0.782,0.03,28.0,0.191,0.355,3.0,0.0,0
89.0,Elton Brand,30.0,PHI,PF,76.0,57.0,2297.0,0.48,9.2,0.999,0.261,0.225,0.372,0.141,0.001,0.481,0.585,0.487,0.429,0.413,0.0,0.566,0.0,0.041,35.0,0.0,0.0,0.0,0.0,0
90.0,Anthony Parker,34.0,CLE,SG,81.0,81.0,2289.0,0.434,19.0,0.451,0.082,0.065,0.084,0.217,0.549,0.458,0.641,0.613,0.3,0.408,0.414,0.745,0.972,0.008,3.0,0.621,0.457,1.0,0.0,0
91.0,Carlos Delfino,27.0,MIL,SF,75.0,66.0,2279.0,0.408,17.1,0.501,0.216,0.056,0.038,0.191,0.499,0.45,0.557,0.317,0.393,0.379,0.367,0.558,0.933,0.023,15.0,0.395,0.458,1.0,0.0,0
92.0,Danny Granger,26.0,IND,SF,62.0,62.0,2278.0,0.428,15.4,0.615,0.237,0.097,0.097,0.184,0.385,0.471,0.604,0.409,0.405,0.367,0.361,0.376,0.905,0.014,14.0,0.1,0.432,1.0,0.0,0
93.0,Paul Millsap,24.0,UTA,PF,82.0,8.0,2277.0,0.538,7.1,0.987,0.494,0.131,0.159,0.203,0.013,0.543,0.661,0.394,0.395,0.469,0.111,0.721,0.0,0.067,42.0,0.111,0.0,0.0,0.0,6MOY-7
94.0,George Hill,23.0,SAS,PG,78.0,43.0,2276.0,0.478,12.7,0.745,0.325,0.093,0.1,0.226,0.255,0.505,0.65,0.333,0.351,0.437,0.399,0.406,0.96,0.016,12.0,0.787,0.446,2.0,0.0,0
95.0,Hedo TÃ¼rkoÄlu,30.0,TOR,SF,74.0,69.0,2272.0,0.409,16.6,0.571,0.231,0.062,0.091,0.187,0.429,0.436,0.532,0.452,0.344,0.357,0.374,0.31,0.787,0.025,14.0,0.104,0.467,7.0,0.0,0
96.0,Andray Blatche,23.0,WAS,PF,81.0,36.0,2256.0,0.478,9.7,0.956,0.345,0.194,0.159,0.257,0.044,0.487,0.623,0.423,0.409,0.401,0.295,0.527,0.846,0.053,51.0,0.432,0.421,1.0,0.0,0
97.0,Jarrett Jack,26.0,TOR,PG,82.0,43.0,2243.0,0.481,13.6,0.703,0.274,0.139,0.112,0.179,0.297,0.511,0.603,0.538,0.44,0.392,0.412,0.187,0.683,0.004,2.0,0.296,0.441,3.0,0.0,0
98.0,Jonas Jerebko,22.0,DET,PF,80.0,73.0,2232.0,0.481,8.4,0.809,0.534,0.146,0.046,0.083,0.191,0.52,0.612,0.307,0.429,0.36,0.313,0.646,1.0,0.061,33.0,0.243,0.25,2.0,0.0,0
99.0,Andrew Bogut,25.0,MIL,C,69.0,69.0,2229.0,0.52,4.3,0.998,0.447,0.468,0.069,0.013,0.002,0.521,0.634,0.437,0.333,0.667,0.0,0.524,0.0,0.076,61.0,0.0,0.0,1.0,0.0,"DPOY-7,NBA3"
100.0,Eric Gordon,21.0,LAC,SG,62.0,60.0,2229.0,0.449,14.3,0.591,0.353,0.069,0.032,0.136,0.409,0.503,0.596,0.444,0.2,0.364,0.371,0.528,0.899,0.031,21.0,0.097,0.419,2.0,0.0,0
101.0,Derek Fisher,35.0,LAL,PG,82.0,82.0,2227.0,0.38,18.4,0.599,0.133,0.048,0.052,0.366,0.401,0.401,0.378,0.333,0.448,0.412,0.348,0.53,0.91,0.0,0.0,0.321,0.403,0.0,0.0,0
102.0,Arron Afflalo,24.0,DEN,SG,82.0,75.0,2221.0,0.465,15.3,0.574,0.258,0.056,0.079,0.181,0.426,0.488,0.55,0.364,0.391,0.481,0.434,0.543,0.972,0.012,6.0,0.562,0.436,0.0,0.0,DPOY-17
103.0,Devin Harris,26.0,NJN,PG,64.0,61.0,2221.0,0.403,12.3,0.755,0.337,0.11,0.124,0.183,0.245,0.444,0.52,0.361,0.391,0.389,0.276,0.216,0.817,0.003,3.0,0.078,0.294,2.0,0.0,0
104.0,Ryan Gomes,27.0,MIN,SF,76.0,64.0,2210.0,0.447,15.5,0.728,0.169,0.094,0.149,0.316,0.272,0.475,0.54,0.362,0.45,0.485,0.372,0.664,0.986,0.003,2.0,0.241,0.417,3.0,0.0,0
105.0,Taj Gibson,24.0,CHI,PF,82.0,70.0,2204.0,0.494,7.3,1.0,0.475,0.13,0.191,0.203,0.0,0.494,0.582,0.463,0.408,0.391,0.0,0.656,0.0,0.126,70.0,0.0,0.0,0.0,0.0,ROY-5
106.0,Mike Bibby,31.0,ATL,PG,80.0,80.0,2195.0,0.416,20.2,0.497,0.07,0.033,0.045,0.349,0.503,0.444,0.533,0.619,0.276,0.431,0.389,0.655,0.952,0.0,0.0,0.238,0.351,0.0,0.0,0
107.0,Al Harrington,29.0,NYK,PF,72.0,15.0,2195.0,0.435,13.7,0.603,0.343,0.073,0.072,0.116,0.397,0.496,0.612,0.293,0.378,0.353,0.342,0.38,0.943,0.029,27.0,0.213,0.345,2.0,1.0,6MOY-11
108.0,Channing Frye,26.0,PHO,C,81.0,41.0,2190.0,0.451,19.7,0.442,0.102,0.077,0.033,0.23,0.558,0.466,0.611,0.481,0.261,0.426,0.439,0.69,0.965,0.034,20.0,0.105,0.634,1.0,0.0,0
109.0,Udonis Haslem,29.0,MIA,PF,78.0,0.0,2177.0,0.494,11.4,1.0,0.266,0.087,0.218,0.429,0.0,0.494,0.643,0.491,0.406,0.446,0.0,0.763,0.0,0.036,20.0,0.0,0.0,0.0,0.0,6MOY-9
110.0,Shane Battier,31.0,HOU,SG,67.0,62.0,2168.0,0.398,17.3,0.376,0.197,0.096,0.06,0.022,0.624,0.458,0.545,0.372,0.37,0.3,0.362,0.532,0.99,0.007,2.0,0.47,0.374,1.0,0.0,DPOY-15
111.0,Anderson VarejÃ£o,27.0,CLE,PF,76.0,7.0,2166.0,0.572,4.8,0.989,0.645,0.176,0.079,0.09,0.011,0.576,0.691,0.439,0.135,0.405,0.2,0.763,1.0,0.101,43.0,0.0,0.0,1.0,0.0,"DPOY-9,6MOY-3,DEF2"
112.0,Steve Blake,29.0,2TM,PG,80.0,38.0,2159.0,0.416,20.2,0.437,0.09,0.029,0.079,0.239,0.563,0.443,0.574,0.4,0.366,0.424,0.395,0.376,0.94,0.0,0.0,0.391,0.461,6.0,0.0,0
112.0,Steve Blake,29.0,POR,PG,51.0,28.0,1397.0,0.403,20.2,0.417,0.082,0.028,0.082,0.225,0.583,0.439,0.586,0.4,0.414,0.4,0.377,0.446,0.949,0.0,0.0,0.425,0.466,4.0,0.0,0
112.0,Steve Blake,29.0,LAC,PG,29.0,10.0,762.0,0.443,20.1,0.479,0.108,0.03,0.072,0.269,0.521,0.45,0.556,0.4,0.25,0.467,0.437,0.25,0.921,0.0,0.0,0.31,0.444,2.0,0.0,0
113.0,Kendrick Perkins,25.0,BOS,C,78.0,78.0,2154.0,0.602,3.8,0.994,0.594,0.312,0.073,0.015,0.006,0.605,0.739,0.448,0.237,0.375,0.0,0.678,0.0,0.119,60.0,0.0,0.0,1.0,0.0,DPOY-17
114.0,Manu GinÃ³bili,32.0,SAS,SG,75.0,21.0,2150.0,0.441,13.9,0.612,0.301,0.122,0.068,0.122,0.388,0.481,0.61,0.391,0.377,0.309,0.377,0.331,0.727,0.019,16.0,0.177,0.29,1.0,0.0,"MVP-11,6MOY-4"
115.0,Mehmet Okur,30.0,UTA,C,73.0,73.0,2149.0,0.458,12.6,0.725,0.321,0.124,0.098,0.181,0.275,0.486,0.582,0.385,0.447,0.407,0.385,0.626,0.963,0.041,27.0,0.141,0.367,0.0,0.0,0
116.0,Thaddeus Young,21.0,PHI,PF,67.0,45.0,2145.0,0.47,8.7,0.83,0.456,0.181,0.075,0.118,0.17,0.495,0.623,0.388,0.262,0.313,0.348,0.494,0.938,0.055,44.0,0.362,0.32,1.0,0.0,0
117.0,Samuel Dalembert,28.0,PHI,C,82.0,80.0,2124.0,0.545,5.0,1.0,0.549,0.207,0.161,0.084,0.0,0.545,0.662,0.417,0.369,0.432,0.0,0.663,0.0,0.22,108.0,0.0,0.0,0.0,0.0,0
118.0,Darren Collison,22.0,NOH,PG,76.0,37.0,2109.0,0.477,11.5,0.854,0.335,0.106,0.161,0.252,0.146,0.49,0.564,0.369,0.457,0.462,0.4,0.276,0.674,0.019,14.0,0.226,0.538,2.0,0.0,ROY-4
119.0,Matt Barnes,29.0,ORL,SF,81.0,58.0,2097.0,0.487,11.6,0.628,0.452,0.088,0.023,0.065,0.372,0.586,0.623,0.531,0.231,0.528,0.319,0.683,0.924,0.043,22.0,0.483,0.32,4.0,0.0,DPOY-17
120.0,Quentin Richardson,29.0,MIA,SF,76.0,75.0,2082.0,0.431,18.0,0.362,0.2,0.062,0.034,0.066,0.638,0.493,0.625,0.314,0.316,0.351,0.397,0.35,0.951,0.036,18.0,0.215,0.494,0.0,0.0,0
121.0,J.R. Smith,24.0,DEN,SG,75.0,0.0,2082.0,0.414,17.3,0.548,0.183,0.11,0.071,0.184,0.452,0.477,0.646,0.447,0.342,0.379,0.338,0.363,0.778,0.036,35.0,0.113,0.491,10.0,0.0,6MOY-5
122.0,Corey Maggette,30.0,GSW,PF,70.0,49.0,2081.0,0.516,10.1,0.944,0.409,0.113,0.091,0.331,0.056,0.531,0.685,0.33,0.383,0.451,0.26,0.577,1.0,0.053,45.0,0.32,0.375,2.0,0.0,0
123.0,Al Thornton,26.0,2TM,SF,75.0,46.0,2079.0,0.473,10.6,0.954,0.374,0.095,0.161,0.324,0.046,0.479,0.652,0.375,0.349,0.374,0.355,0.621,0.636,0.056,35.0,0.065,0.5,1.0,0.0,0
123.0,Al Thornton,26.0,LAC,SF,51.0,30.0,1405.0,0.478,9.7,0.97,0.396,0.098,0.163,0.313,0.03,0.482,0.648,0.444,0.333,0.361,0.357,0.637,1.0,0.061,25.0,0.143,0.5,1.0,0.0,0
123.0,Al Thornton,26.0,WAS,SF,24.0,16.0,674.0,0.463,11.6,0.921,0.329,0.088,0.157,0.347,0.079,0.472,0.662,0.211,0.382,0.4,0.353,0.585,0.333,0.046,10.0,0.0,0.0,0.0,0.0,0
124.0,Chris Duhon,27.0,NYK,PG,67.0,59.0,2072.0,0.373,17.7,0.428,0.224,0.062,0.024,0.118,0.572,0.404,0.475,0.357,0.364,0.302,0.349,0.256,0.7,0.0,0.0,0.101,0.385,1.0,0.0,0
125.0,Kevin Garnett,33.0,BOS,PF,69.0,69.0,2060.0,0.521,11.2,0.994,0.278,0.177,0.141,0.396,0.006,0.523,0.67,0.489,0.404,0.477,0.2,0.823,0.0,0.074,51.0,0.2,1.0,0.0,0.0,AS
126.0,Roy Hibbert,23.0,IND,C,81.0,69.0,2035.0,0.495,6.9,0.992,0.38,0.352,0.129,0.132,0.008,0.495,0.609,0.451,0.416,0.359,0.5,0.503,1.0,0.065,45.0,0.667,0.5,0.0,0.0,0
127.0,Wesley Matthews,23.0,UTA,SG,82.0,48.0,2025.0,0.483,11.3,0.708,0.421,0.112,0.042,0.133,0.292,0.525,0.597,0.524,0.333,0.36,0.382,0.7,0.952,0.039,17.0,0.473,0.436,3.0,0.0,0
128.0,Anthony Morrow,24.0,GSW,SG,69.0,37.0,2018.0,0.468,17.1,0.563,0.139,0.094,0.148,0.182,0.437,0.477,0.531,0.515,0.481,0.414,0.456,0.434,0.957,0.004,2.0,0.3,0.457,0.0,0.0,0
129.0,Martell Webster,23.0,POR,SF,82.0,49.0,2005.0,0.405,16.9,0.48,0.236,0.034,0.033,0.177,0.52,0.44,0.57,0.227,0.333,0.327,0.373,0.704,0.976,0.07,37.0,0.416,0.391,1.0,0.0,0
130.0,Jared Dudley,24.0,PHO,SF,82.0,1.0,1991.0,0.459,15.9,0.465,0.271,0.065,0.033,0.096,0.535,0.461,0.511,0.281,0.375,0.468,0.458,0.676,0.992,0.01,5.0,0.462,0.463,2.0,0.0,6MOY-11
131.0,Jermaine O'Neal,31.0,MIA,C,70.0,70.0,1991.0,0.529,9.3,0.997,0.281,0.203,0.323,0.191,0.003,0.53,0.679,0.51,0.44,0.486,0.0,0.541,0.0,0.091,66.0,0.0,0.0,0.0,0.0,0
132.0,Kenyon Martin,32.0,DEN,PF,58.0,58.0,1986.0,0.456,9.4,0.953,0.36,0.224,0.1,0.269,0.047,0.465,0.632,0.439,0.323,0.317,0.276,0.676,0.75,0.127,75.0,0.207,0.0,1.0,0.0,DPOY-17
133.0,Andrew Bynum,22.0,LAL,C,65.0,65.0,1977.0,0.57,4.0,0.999,0.536,0.346,0.094,0.022,0.001,0.571,0.699,0.454,0.354,0.2,0.0,0.587,0.0,0.186,124.0,1.0,0.0,0.0,0.0,0
134.0,Ben Wallace,35.0,DET,C,69.0,67.0,1975.0,0.541,2.1,0.993,0.812,0.11,0.034,0.038,0.007,0.545,0.608,0.281,0.1,0.364,0.0,0.595,0.0,0.202,50.0,0.0,0.0,0.0,0.0,DPOY-17
135.0,Brad Miller,33.0,CHI,C,82.0,37.0,1950.0,0.43,12.6,0.773,0.312,0.112,0.074,0.275,0.227,0.474,0.58,0.446,0.442,0.375,0.28,0.638,1.0,0.012,7.0,0.242,0.25,0.0,0.0,0
136.0,Peja StojakoviÄ,32.0,NOH,SF,62.0,55.0,1947.0,0.404,18.5,0.488,0.147,0.038,0.087,0.217,0.512,0.435,0.525,0.462,0.367,0.396,0.375,0.644,0.924,0.001,1.0,0.173,0.393,0.0,0.0,0
137.0,Omri Casspi,21.0,SAC,SF,77.0,31.0,1931.0,0.446,13.0,0.698,0.274,0.201,0.057,0.167,0.302,0.48,0.658,0.319,0.474,0.384,0.369,0.564,0.92,0.048,29.0,0.271,0.509,2.0,0.0,0
138.0,Joakim Noah,24.0,CHI,C,64.0,54.0,1925.0,0.504,4.0,1.0,0.66,0.165,0.062,0.113,0.0,0.504,0.574,0.314,0.438,0.407,0.0,0.557,0.0,0.158,72.0,0.0,0.0,0.0,0.0,0
139.0,Lou Williams,23.0,PHI,PG,64.0,38.0,1912.0,0.47,12.5,0.696,0.362,0.1,0.081,0.152,0.304,0.527,0.629,0.441,0.345,0.437,0.34,0.335,0.886,0.024,16.0,0.257,0.377,3.0,0.0,0
140.0,Spencer Hawes,21.0,SAC,C,72.0,59.0,1904.0,0.468,9.5,0.869,0.371,0.231,0.072,0.195,0.131,0.494,0.607,0.442,0.313,0.408,0.299,0.587,1.0,0.083,46.0,0.172,0.333,0.0,0.0,0
141.0,Ersan Ä°lyasova,22.0,MIL,PF,81.0,31.0,1898.0,0.443,14.3,0.669,0.292,0.073,0.093,0.211,0.331,0.496,0.601,0.491,0.338,0.422,0.336,0.69,0.988,0.015,9.0,0.091,0.227,0.0,0.0,0
142.0,Dahntay Jones,29.0,IND,SF,76.0,26.0,1892.0,0.461,10.5,0.949,0.335,0.152,0.119,0.342,0.051,0.479,0.612,0.453,0.446,0.371,0.125,0.491,1.0,0.056,33.0,0.594,0.158,1.0,0.0,0
143.0,Marcus Thornton,22.0,NOH,SG,73.0,17.0,1872.0,0.451,13.4,0.646,0.361,0.061,0.074,0.149,0.354,0.493,0.592,0.463,0.338,0.341,0.374,0.548,0.846,0.022,16.0,0.173,0.537,3.0,0.0,6MOY-10
144.0,Luc Mbah a Moute,23.0,MIL,PF,73.0,62.0,1866.0,0.48,7.3,0.954,0.537,0.087,0.095,0.236,0.046,0.486,0.626,0.313,0.429,0.253,0.353,0.602,1.0,0.041,14.0,1.0,0.353,0.0,0.0,DPOY-17
145.0,Jameer Nelson,27.0,ORL,PG,65.0,64.0,1860.0,0.449,14.6,0.68,0.275,0.071,0.096,0.238,0.32,0.481,0.562,0.44,0.515,0.387,0.381,0.1,0.686,0.0,0.0,0.128,0.414,0.0,0.0,0
146.0,Charlie Villanueva,25.0,DET,PF,78.0,16.0,1848.0,0.439,14.3,0.659,0.212,0.162,0.164,0.121,0.341,0.484,0.64,0.44,0.412,0.37,0.351,0.519,0.96,0.042,32.0,0.241,0.324,2.0,0.0,0
147.0,JosÃ© CalderÃ³n,28.0,TOR,PG,68.0,39.0,1817.0,0.482,15.7,0.699,0.257,0.025,0.069,0.349,0.301,0.519,0.658,0.357,0.513,0.429,0.398,0.141,0.926,0.0,0.0,0.222,0.526,0.0,0.0,0
148.0,JJ Redick,25.0,ORL,SG,82.0,9.0,1808.0,0.439,18.4,0.505,0.159,0.036,0.054,0.255,0.495,0.473,0.602,0.6,0.433,0.383,0.405,0.47,0.811,0.0,0.0,0.219,0.55,0.0,0.0,0
149.0,Mario Chalmers,23.0,MIA,PG,73.0,22.0,1807.0,0.401,17.4,0.48,0.2,0.09,0.07,0.119,0.52,0.491,0.56,0.537,0.438,0.37,0.318,0.196,0.76,0.009,4.0,0.165,0.41,5.0,0.0,0
150.0,Mike Miller,29.0,WAS,SG,54.0,50.0,1805.0,0.501,15.1,0.605,0.293,0.065,0.021,0.226,0.395,0.515,0.669,0.321,0.333,0.388,0.48,0.556,0.89,0.012,5.0,0.246,0.595,0.0,0.0,0
151.0,Jared Jeffries,28.0,2TM,SF,70.0,37.0,1794.0,0.439,8.1,0.774,0.573,0.054,0.022,0.124,0.226,0.481,0.528,0.118,0.429,0.436,0.296,0.573,1.0,0.041,13.0,0.423,0.267,1.0,0.0,0
151.0,Jared Jeffries,28.0,NYK,PF,52.0,37.0,1462.0,0.443,9.7,0.73,0.552,0.039,0.017,0.122,0.27,0.488,0.52,0.222,0.75,0.393,0.323,0.573,1.0,0.052,12.0,0.419,0.308,1.0,0.0,0
151.0,Jared Jeffries,28.0,HOU,SF,18.0,0.0,332.0,0.429,6.5,0.893,0.631,0.095,0.036,0.131,0.107,0.467,0.547,0.0,0.0,0.545,0.111,0.571,1.0,0.012,1.0,0.444,0.0,0.0,0.0,0
152.0,C.J. Watson,25.0,GSW,PG,65.0,15.0,1788.0,0.468,15.1,0.725,0.231,0.078,0.089,0.328,0.275,0.527,0.689,0.39,0.468,0.462,0.31,0.455,0.933,0.004,2.0,0.4,0.293,1.0,0.0,0
153.0,Rasheed Wallace,35.0,BOS,C,79.0,13.0,1780.0,0.409,16.3,0.554,0.148,0.162,0.163,0.082,0.446,0.511,0.583,0.505,0.5,0.415,0.283,0.527,0.988,0.031,15.0,0.117,0.294,3.0,0.0,0
154.0,Chuck Hayes,26.0,HOU,C,82.0,82.0,1773.0,0.489,1.5,1.0,0.796,0.185,0.018,0.0,0.0,0.489,0.515,0.426,0.0,0.0,0.0,0.584,0.0,0.009,2.0,0.0,0.0,0.0,0.0,0
155.0,Jrue Holiday,19.0,PHI,PG,73.0,51.0,1767.0,0.442,13.7,0.694,0.285,0.123,0.098,0.188,0.306,0.465,0.547,0.438,0.49,0.347,0.39,0.292,0.661,0.017,7.0,0.208,0.455,3.0,0.0,0
156.0,Terrence Williams,22.0,NJN,SF,78.0,9.0,1764.0,0.401,10.9,0.846,0.366,0.135,0.132,0.215,0.154,0.417,0.555,0.477,0.267,0.236,0.31,0.326,0.871,0.077,43.0,0.27,0.519,6.0,2.0,0
157.0,Luke Ridnour,28.0,MIL,PG,82.0,0.0,1759.0,0.478,15.7,0.736,0.173,0.074,0.153,0.335,0.264,0.513,0.479,0.471,0.448,0.57,0.381,0.247,0.812,0.0,0.0,0.32,0.431,2.0,0.0,0
158.0,Drew Gooden,28.0,2TM,C,70.0,33.0,1755.0,0.478,7.1,0.987,0.467,0.214,0.115,0.191,0.013,0.483,0.548,0.473,0.29,0.452,0.125,0.547,1.0,0.061,36.0,0.125,0.0,2.0,0.0,0
158.0,Drew Gooden,28.0,DAL,C,46.0,11.0,1030.0,0.467,6.7,0.982,0.467,0.259,0.101,0.155,0.018,0.473,0.541,0.483,0.324,0.346,0.167,0.551,1.0,0.068,23.0,0.0,0.0,2.0,0.0,0
158.0,Drew Gooden,28.0,LAC,PF,24.0,22.0,725.0,0.492,7.6,0.992,0.466,0.158,0.132,0.237,0.008,0.496,0.556,0.452,0.257,0.54,0.0,0.542,0.0,0.053,13.0,0.5,0.0,0.0,0.0,0
159.0,Ronnie Brewer,24.0,2TM,SG,58.0,53.0,1742.0,0.487,11.4,0.928,0.517,0.023,0.054,0.333,0.072,0.505,0.649,0.2,0.174,0.357,0.258,0.731,1.0,0.161,64.0,0.065,0.5,1.0,0.0,0
159.0,Ronnie Brewer,24.0,UTA,SG,53.0,53.0,1662.0,0.495,9.3,0.925,0.524,0.024,0.055,0.322,0.075,0.514,0.651,0.2,0.174,0.373,0.258,0.727,1.0,0.166,64.0,0.065,0.5,1.0,0.0,0
